,title,artist,gender,lyricist,composer,arranger,debut_year,generation
3352,dear.two(은혁),슈퍼주니어,남,"은혁 (EUNHYUK)    ,    MQ   ","    Shaune    ,    Beatburger Jae   ","    Shaune    ,    Beatburger Jae   ",2005,2
3353,춤을춘다(midnightblues),슈퍼주니어,남,"신진혜    ,    이유진   ","    Curtis Richa    ,    Jason Gill    ,    EMANUEL OLSSON   ","    Curtis Richa    ,    Jason Gill    ,    EMANUEL OLSSON   ",2005,2
3354,그녀는위험해(shewantsit),슈퍼주니어,남,김영후   ,"    Gabe Lopez    ,    JV    ,    REBEL    ,    Sean Alexander   ","    Gabe Lopez    ,    JV    ,    REBEL    ,    Sean Alexander   ",2005,2
3355,don`tleaveme,슈퍼주니어,남,"시원 (SIWON)    ,    BUMZU   ","    220    ,    김용신    ,    시원 (SIWON)   ","    220    ,    김용신    ,    시원 (SIWON)   ",2005,2
3356,백일몽(evanesce),슈퍼주니어,남,Misfit   ,"    Teddy Riley    ,    DOM    ,    김태성    ,    앤드류 최   ","    Teddy Riley    ,    DOM    ,    김태성    ,    앤드류 최   ",2005,2
3357,"나의생각,너의기억(mythoughts,yourmemories)(규현)",슈퍼주니어,남,최강창민 (MAX)   ,    규현 (KYUHYUN)   ,    황성제   ,2005,2
3358,상심(heartbroken)(강인),슈퍼주니어,남,홍재선   ,    홍재선   ,    kenzie   ,2005,2
3359,islands,슈퍼주니어,남,"조윤경    ,    서지음    ,    이유진   ","    Andreas Stone Johansson    ,    Alex Holmgren    ,    Ricky Hanley   ",    돈 스파이크   ,2005,2
3360,fantastic(헨리),슈퍼주니어,남,kenzie   ,"    kenzie    ,    Will Simms   ","    kenzie    ,    Will Simms   ",2005,2
3361,1+1=love(동해),슈퍼주니어,남,"동해 (DONGHAE)    ,    Team One Sound   ","    동해 (DONGHAE)    ,    Team One Sound   ","    동해 (DONGHAE)    ,    Team One Sound   ",2005,2
3362,hello,슈퍼주니어,남,Team One Sound   ,    Team One Sound   ,    Team One Sound   ,2005,2
3363,야생마(wildhorse)(시원),슈퍼주니어,남,DK   ,    DK   ,    DK   ,2005,2
3364,잊지말아요(don’tforgetme)(신동),슈퍼주니어,남,"김도훈 (RBW)    ,    최갑원   ","    김도훈 (RBW)    ,    이현승   ",    이재명   ,2005,2
3365,toomanybeautifulgirls,슈퍼주니어,남,"신진혜    ,    이스란    ,    김인형   ","    Chris Young    ,    Andy Jackson   ","    Andy Jackson    ,    Chris Young   ",2005,2
3366,walkin`,슈퍼주니어,남,Misfit   ,"    Denzil Remedios    ,    Kebwe H, luke    ,    Sharif Slater    ,    Ryan S. Jhun   ","    Denzil Remedios    ,    Kebwe H, luke    ,    Sharif Slater    ,    Ryan S. Jhun   ",2005,2
3367,너로부터(fromu),슈퍼주니어,남,유영진   ,"    유영진    ,    유한진   ","    유영진    ,    유한진   ",2005,2
3368,하루(haru),슈퍼주니어,남,"동해 (DONGHAE)    ,    권순일 (어반 자카파)   ","    동해 (DONGHAE)    ,    권순일 (어반 자카파)   ","    D2O    ,    Young Sky   ",2005,2
3369,mr.simple(rearranged),슈퍼주니어,남,유영진   ,    유영진   ,    유영진   ,2005,2
3370,"sexy,free&single",슈퍼주니어,남,유영진   ,"    Daniel Obi Klein    ,    Thomas Sardorf    ,    Lasse Lindorff   ","    Daniel Obi Klein    ,    Thomas Sardorf    ,    Lasse Lindorff    ,    유영진   ",2005,2
3371,나쁜여자(boomboom),슈퍼주니어,남,kenzie   ,"    Hayden Bell    ,    Wayne Beckford    ,    RAY LAVENDER   ",    kenzie   ,2005,2
3372,socold(시원/동해/은혁/헨리),슈퍼주니어,남,은혁 (EUNHYUK)   ,    Noize Bank   ,    Noize Bank   ,2005,2
3373,서른즈음에(around30s)(강인),슈퍼주니어,남,강승원   ,    강승원   ,    황성제   ,2005,2
3374,먹지(graypaper)(예성),슈퍼주니어,남,강타 (KANGTA)   ,    강타 (KANGTA)   ,    강타 (KANGTA)   ,2005,2
3375,rockstar,슈퍼주니어,남,Young Sky   ,    Young Sky   ,"    D2O    ,    Young Sky   ",2005,2
3376,머문다(daydream),슈퍼주니어,남,"하정호    ,    Storyteller   ","    하정호    ,    Storyteller   ","    하정호    ,    Storyteller   ",2005,2
3377,꿈꾸는히어로(dreaminghero),슈퍼주니어,남,강은경   ,    박근태   ,    kenzie   ,2005,2
3378,marryu,슈퍼주니어,남,권윤정   ,    이재명   ,    이재명   ,2005,2
3379,so...i,슈퍼주니어,남,"권호중    ,    상원   ",    상원   ,    상원   ,2005,2
3380,magic,슈퍼주니어,남,조윤경   ,"    이주형 (MonoTree)    ,    G-High (MonoTree)    ,    Thomas Sardorf   ","    이주형 (MonoTree)    ,    G-High (MonoTree)    ,    Thomas Sardorf   ",2005,2
3381,devil,슈퍼주니어,남,kenzie   ,"    kenzie    ,    Stereotypes    ,    Micah Powell   ","    kenzie    ,    Stereotypes    ,    Micah Powell   ",2005,2
3382,simplybeautiful,슈퍼주니어,남,조윤경   ,"    신혁    ,    DK    ,    Marco Reyes (a.k.a Mrey)    ,    Jarah Lafayette Gibson    ,    Jeffrey Lewis   ","    신혁    ,    Marco Reyes (a.k.a Mrey)   ",2005,2
3383,"놈,놈,놈(yougotit)",슈퍼주니어,남,"이특 (LEETEUK)    ,    희님    ,    은혁 (EUNHYUK)    ,    Team One Sound   ","    Stereotypes    ,    Three   ","    Stereotypes    ,    Three   ",2005,2
3384,도로시(dorothy),슈퍼주니어,남,김진아   ,    이상준   ,    차길완   ,2005,2
3385,sarang♥,슈퍼주니어,남,"희님    ,    Team One Sound   ","    이특 (LEETEUK)    ,    Team One Sound   ",    Team One Sound   ,2005,2
3386,별이뜬다(starsappear...),슈퍼주니어,남,에피톤 프로젝트   ,    에피톤 프로젝트   ,    에피톤 프로젝트   ,2005,2
3387,goodlove,슈퍼주니어,남,kenzie   ,"    kenzie    ,    Stereotypes    ,    Micah Powell   ","    kenzie    ,    Stereotypes    ,    Micah Powell   ",2005,2
3388,wecan,슈퍼주니어,남,이승환   ,"    이승환    ,    황성제   ",    황성제   ,2005,2
3389,don`twakemeup,슈퍼주니어,남,"동해 (DONGHAE)    ,    Team One Sound   ","    동해 (DONGHAE)    ,    Team One Sound   ",    Team One Sound   ,2005,2
3390,첫눈에반했습니다(loveatfirstsight),슈퍼주니어,남,강준우   ,    강준우   ,    강준우   ,2005,2
3391,rock`nshine,슈퍼주니어,남,김윤아   ,    김윤아   ,    김윤아   ,2005,2
3392,alright,슈퍼주니어,남,"동해 (DONGHAE)    ,    은혁 (EUNHYUK)    ,    Team One Sound   ","    동해 (DONGHAE)    ,    Team One Sound   ",    Team One Sound   ,2005,2
3393,hitmeup,슈퍼주니어,남,이채윤   ,"    Teddy Riley    ,    DOM    ,    이현승    ,    Daniel Obi Klein    ,    Mage   ","    Teddy Riley    ,    DOM    ,    이현승    ,    Daniel Obi Klein    ,    Mage   ",2005,2
3394,중(...ing),슈퍼주니어,남,,,,2005,2
3395,사랑이멎지않게(rainingspellforlove),슈퍼주니어,남,,,,2005,2
3396,shirt,슈퍼주니어,남,,,,2005,2
3397,let`sdance,슈퍼주니어,남,,,,2005,2
3398,환절기(mid-season),슈퍼주니어,남,,,,2005,2
3399,mamacita(아야야),슈퍼주니어,남,,,,2005,2
3400,thisislove,슈퍼주니어,남,,,,2005,2
3401,오페라(opera),슈퍼주니어,남,,,,2005,2
3402,oops!!(feat.f(x)),슈퍼주니어,남,,,,2005,2
3403,로꾸거!!(rokuko),슈퍼주니어,남,,,,2005,2
3404,자체발광보석미남이혁재(saymyname)(은혁),슈퍼주니어,남,,,,2005,2
3405,물들어(성민),슈퍼주니어,남,,,,2005,2
3406,어느새우린(goodfriends),슈퍼주니어,남,,,,2005,2
3407,결투(feelsgood),슈퍼주니어,남,,,,2005,2
3408,"떴다오빠(oppa,oppa)(동해＆은혁)",슈퍼주니어,남,,,,2005,2
3409,폭풍(storm),슈퍼주니어,남,,,,2005,2
3410,y,슈퍼주니어,남,,,,2005,2
3411,엉뚱한상상(whitechristmas),슈퍼주니어,남,,,,2005,2
3412,dancingout_rearranged,슈퍼주니어,남,,,,2005,2
3413,u_rearranged,슈퍼주니어,남,,,,2005,2
3414,miracle_rearranged,슈퍼주니어,남,,,,2005,2
3415,spy,슈퍼주니어,남,kenzie   ,"    Thomas Troelsen    ,    Mikkel Remee Sigvardt    ,    Irving Szathmary    ,    황현 (MonoTree)   ","    Thomas Troelsen    ,    Mikkel Remee Sigvardt    ,    황현 (MonoTree)   ",2005,2
3416,outsider,슈퍼주니어,남,kenzie   ,"    Herbie Crichlow    ,    Adam Pallin    ,    Thomas Troelsen   ",    kenzie   ,2005,2
3417,onlyu,슈퍼주니어,남,"이특 (LEETEUK)    ,    동해 (DONGHAE)   ","    이특 (LEETEUK)    ,    이재명   ",    이재명   ,2005,2
3418,now,슈퍼주니어,남,김부민   ,    Hitchhiker   ,    Hitchhiker   ,2005,2
3419,언젠가는(someday),슈퍼주니어,남,이상은   ,"    이상은    ,    안진우   ",    박창현   ,2005,2
3420,달콤씁쓸(bittersweet),슈퍼주니어,남,김정배   ,    kenzie   ,    kenzie   ,2005,2
3421,빠삐용(butterfly),슈퍼주니어,남,"황현 (MonoTree)    ,    신아녜스   ",    황현 (MonoTree)   ,    황현 (MonoTree)   ,2005,2
3422,헤어지는날(a`good`bye),슈퍼주니어,남,박창현   ,    박창현   ,    박창현   ,2005,2
3423,opera,슈퍼주니어,남,,,,2005,2
3424,입술을깨물고,슈퍼주니어,남,배화영   ,    오승은   ,    오승은   ,2005,2
3425,3rdgate,슈퍼주니어,남,,,,2005,2
3426,"sorry,sorry(rearranged)",슈퍼주니어,남,,,,2005,2
3427,supergirl(rearranged),슈퍼주니어,남,,,,2005,2
3428,돈돈!(don`tdon)(rearranged),슈퍼주니어,남,유영진   ,"    유영진    ,    김성수   ",    유영진   ,2005,2
3429,너같은사람또없어(noother),슈퍼주니어,남,"C-2    ,    김연정    ,    SHARIF & SLATER    ,    Ryan S. Jhun   ","    C-2    ,    SHARIF & SLATER    ,    Ryan S. Jhun   ","    C-2    ,    김태성    ,    SHARIF & SLATER    ,    Ryan S. Jhun   ",2005,2
3430,고백(confession),슈퍼주니어,남,이트라이브   ,    이트라이브   ,"    고명재    ,    이트라이브   ",2005,2
3431,좋은사람(goodperson),슈퍼주니어,남,유희열   ,    유희열   ,"    유희열    ,    Light Cube   ",2005,2
3432,로꾸거!!!(rokuko),슈퍼주니어,남,윤명선   ,    윤명선   ,    염철목   ,2005,2
3433,내가너의곁에잠시살았다는걸(sungby규현),슈퍼주니어,남,,,,2005,2
3434,"iwannaloveyou(sungby은혁,동해)",슈퍼주니어,남,,,,2005,2
3435,아이돌이헤어지는방법(sungby희철),슈퍼주니어,남,,,,2005,2
3436,챔피언(sungby신동),슈퍼주니어,남,,,,2005,2
3437,둘이(you&i),슈퍼주니어,남,,,,2005,2
3438,shakeitup!,슈퍼주니어,남,"Antwann Frost    ,    C-2    ,    MICHEAL MUNCIE    ,    RONALD FROST    ,    김영후    ,    Ryan S. Jhun   ","    Antwann Frost    ,    C-2    ,    MICHEAL MUNCIE    ,    RONALD FROST    ,    Ryan S. Jhun   ",    Ryan S. Jhun   ,2005,2
3439,잠들고싶어(inmydream),슈퍼주니어,남,,,,2005,2
3440,진심(allmyheart),슈퍼주니어,남,홍지유   ,"    이특 (LEETEUK)    ,    HENRY   ","    김태성    ,    노태륭   ",2005,2
3441,너아니면안돼(sungby예성),슈퍼주니어,남,,,,2005,2
3442,u(rearranged),슈퍼주니어,남,,,,2005,2
3443,요리왕(cooking?cooking!)(rearranged),슈퍼주니어,남,,,,2005,2
3444,youaretheone,슈퍼주니어,남,,,,2005,2
3445,wonderboy(rearranged),슈퍼주니어,남,,,,2005,2
3446,superman,슈퍼주니어,남,,,,2005,2
3447,a-cha,슈퍼주니어,남,김부민   ,    히치하이커   ,    히치하이커   ,2005,2
3448,하루에(aday),슈퍼주니어,남,,,,2005,2
3449,안단테(andante),슈퍼주니어,남,문두리   ,"    김규원    ,    헨리 (HENRY)    ,    이특 (LEETEUK)   ",    김규원   ,2005,2
3450,라라라라(bemygirl),슈퍼주니어,남,,,,2005,2
3451,기억을따라(memories),슈퍼주니어,남,,,,2005,2
3452,해바라기(sunflower),슈퍼주니어,남,,,,2005,2
3453,"mylove,mykiss,myheart",슈퍼주니어,남,,,,2005,2
3454,태완미/太完美(perfection),슈퍼주니어,남,,,,2005,2
3455,angel,슈퍼주니어,남,"오준성    ,    은종태   ",    오준성   ,    오준성   ,2005,2
3456,똑똑똑,슈퍼주니어,남,ROZ   ,    ROZ   ,    ROZ   ,2005,2
3457,"강심장로고송(feat.이특,은혁,신동,동해)",슈퍼주니어,남,,,,2005,2
3458,여행(ashortjourney),슈퍼주니어,남,은혁 (EUNHYUK)   ,    동해 (DONGHAE)   ,"    김은영    ,    김태성    ,    노태륭   ",2005,2
3459,응결(coagulation),슈퍼주니어,남,박창현   ,    박창현   ,    박창현   ,2005,2
3460,나란사람(youreyes),슈퍼주니어,남,,,,2005,2
3461,myonlygirl,슈퍼주니어,남,,,,2005,2
3462,사랑이이렇게(myallisinyou),슈퍼주니어,남,,,,2005,2
3463,봄날(onefinespringday),슈퍼주니어,남,,,,2005,2
3464,herewego,슈퍼주니어,남,"김이나    ,    TEBEY    ,    Fredrik Hult    ,    Carl Utbult   ","    TEBEY    ,    Fredrik Hult    ,    Carl Utbult   ",    황성제   ,2005,2
3465,victorykorea,슈퍼주니어,남,,,,2005,2
3466,미인아,슈퍼주니어,남,,,,2005,2
3467,seoul,슈퍼주니어,남,,,,2005,2
3468,너라고(it`syou)(rearranged),슈퍼주니어,남,이트라이브   ,    이트라이브   ,    이트라이브   ,2005,2
3469,앤젤라(angela),슈퍼주니어,남,,,,2005,2
3470,babybaby(성민),슈퍼주니어,남,,,,2005,2
3471,魂(혼)(희철),슈퍼주니어,남,,,,2005,2
3472,beautiful(동해),슈퍼주니어,남,,,,2005,2
3473,체념(예성),슈퍼주니어,남,,,,2005,2
3474,7년간의사랑(규현),슈퍼주니어,남,,,,2005,2
3475,whatif,슈퍼주니어,남,,,,2005,2
3476,이별...넌쉽니(heartquake),슈퍼주니어,남,,,,2005,2
3477,honey(이특),슈퍼주니어,남,,,,2005,2
3478,doc와춤을+runtoyou(강인),슈퍼주니어,남,,,,2005,2
3479,don’tdon,슈퍼주니어,남,유영진   ,"    유영진    ,    김성수   ",    유영진   ,2005,2
3480,twins,슈퍼주니어,남,,,,2005,2
3481,당신이기에,슈퍼주니어,남,,,,2005,2
3482,迷(me),슈퍼주니어,남,Kenzie   ,    Kenzie   ,    Kenzie   ,2005,2
3483,슈퍼맨,슈퍼주니어,남,,,,2005,2
3484,gee,슈퍼주니어,남,이트라이브   ,    이트라이브   ,    이트라이브   ,2005,2
3485,꿀단지(sunny)(rearranged),슈퍼주니어,남,김정배   ,    Kenzie   ,    Kenzie   ,2005,2
3486,파자마파티(pajamaparty)(rearranged),슈퍼주니어,남,,,,2005,2
3487,카니발(carnival),슈퍼주니어,남,,,,2005,2
3488,사랑이죽는병(lovedisease),슈퍼주니어,남,"Sean Alexander    ,    Jimmy Burney    ,    PASCAL GUYON    ,    휘성 (Realslow)   ","    Sean Alexander    ,    Jimmy Burney    ,    PASCAL GUYON   ","    Sean Alexander    ,    Jimmy Burney    ,    PASCAL GUYON   ",2005,2
3489,첫번째이야기(loveumore),슈퍼주니어,남,,,,2005,2
3490,"쏘리쏘리(sorry,sorry)",슈퍼주니어,남,,,,2005,2
3491,니가좋은이유(whyilikeyou),슈퍼주니어,남,"Sean Alexander    ,    PASCAL GUYON    ,    Jimmy Burney    ,    Steven Lee   ","    Sean Alexander    ,    PASCAL GUYON    ,    Jimmy Burney    ,    Steven Lee   ","    Sean Alexander    ,    PASCAL GUYON    ,    Jimmy Burney    ,    Steven Lee   ",2005,2
3492,마주치지말자(let`snot...),슈퍼주니어,남,,,,2005,2
3493,reset,슈퍼주니어,남,,,,2005,2
3494,monster,슈퍼주니어,남,,,,2005,2
3495,이별…넌쉽니(heartquake)(feat.동방신기(u-know&micky)),슈퍼주니어,남,,,,2005,2
3496,clubno.1(feat.이연희),슈퍼주니어,남,"최갑원    ,    Gabriel Steve Lopez    ,    ANGELA PEEL   ","    Gabriel Steve Lopez    ,    ANGELA PEEL   ","    Gabriel Steve Lopez    ,    ANGELA PEEL    ,    김태성   ",2005,2
3497,happytogether,슈퍼주니어,남,"이재명    ,    조사라   ",    이재명   ,    이재명   ,2005,2
3498,죽어있는것(deadatheart),슈퍼주니어,남,박창현   ,    박창현   ,    박창현   ,2005,2
3499,shiningstar,슈퍼주니어,남,유영석   ,    유영석   ,    미호   ,2005,2
3500,miracle,슈퍼주니어,남,,,,2005,2
3501,endlessmoment,슈퍼주니어,남,,,,2005,2
3502,intro+rockthishouse,슈퍼주니어,남,,,,2005,2
3503,intro+돈돈,슈퍼주니어,남,유영진   ,"    유영진    ,    김성수   ",    유영진   ,2005,2
3504,갈증,슈퍼주니어,남,유영진   ,    유영진   ,    유영진   ,2005,2
3505,거울(mirror),슈퍼주니어,남,큐베이스 J   ,    큐베이스 J   ,    큐베이스 J   ,2005,2
3506,ment1,슈퍼주니어,남,,,,2005,2
3507,you`remyendlesslove,슈퍼주니어,남,"YOUNG H.KIM    ,    권윤정   ",    YOUNG H.KIM   ,    YOUNG H.KIM   ,2005,2
3508,dancingout,슈퍼주니어,남,,,,2005,2
3509,thenightchicagodied,슈퍼주니어,남,,,,2005,2
3510,처음느낌그대로,슈퍼주니어,남,,,,2005,2
3511,인형,슈퍼주니어,남,,,,2005,2
3512,룩셈부르크,슈퍼주니어,남,,,,2005,2
3513,로꾸거,슈퍼주니어,남,윤명선   ,    윤명선   ,    염철목   ,2005,2
3514,첫차,슈퍼주니어,남,신상호   ,    신상호   ,    염철목   ,2005,2
3515,나같은건없는건가요,슈퍼주니어,남,,,,2005,2
3516,h.i.t,슈퍼주니어,남,,,,2005,2
3517,onelove,슈퍼주니어,남,,,,2005,2
3518,미워,슈퍼주니어,남,김정배   ,    Kenzie   ,    Kenzie   ,2005,2
3519,ment2,슈퍼주니어,남,,,,2005,2
3520,행복,슈퍼주니어,남,장용진   ,    장용진   ,"    황성제    ,    이주형 (MonoTree)   ",2005,2
3521,believe,슈퍼주니어,남,,,,2005,2
3522,손을잡아요,슈퍼주니어,남,,,,2005,2
3523,첫눈이와(firstsnow),슈퍼주니어,남,김정배   ,    kenzie   ,    kenzie   ,2005,2
3524,소원이있나요(sapphireblue),슈퍼주니어,남,,,,2005,2
3525,discodrive,슈퍼주니어,남,,,,2005,2
3526,iam,슈퍼주니어,남,"GREG LYNCH    ,    이특 (LEETEUK)    ,    성민 (SUNGMIN)    ,    은혁 (EUNHYUK)    ,    동해 (DONGHAE)   ",    GREG LYNCH   ,    Kenzie   ,2005,2
3527,사랑이떠나다(she`sgone),슈퍼주니어,남,권윤정   ,    황성제   ,    황성제   ,2005,2
3528,마지막승부(thegirlismine),슈퍼주니어,남,김정배   ,    Kenzie   ,    Kenzie   ,2005,2
3529,우리들의사랑(ourlove),슈퍼주니어,남,유재하   ,    유재하   ,    Kenzie   ,2005,2
3530,missin`u,슈퍼주니어,남,,,,2005,2
3531,midnightfantasy,슈퍼주니어,남,박창현   ,    박창현   ,    박창현   ,2005,2
3532,thankyou,슈퍼주니어,남,,,,2005,2
3533,아주먼옛날(songforyou)(bonustrack),슈퍼주니어,남,,,,2005,2
3534,bonustrack.아주먼옛날(songforyou),슈퍼주니어,남,,,,2005,2
3535,areyouready?(feat.슈퍼주니어-예성),슈퍼주니어,남,,,,2005,2
